date,SPY,QQQ,IWM,EFA,EEM,TLT,GLD,DBC
2021-05-10,75.9079,88.4863,142.8656,191.3528,113.3818,292.8416,309.2835,306.3748
2021-05-11,76.1157,89.3024,144.4985,189.9483,114.2401,291.3599,311.241,303.5343
2021-05-12,76.4441,89.719,143.7567,190.0004,115.3128,293.6146,314.4139,306.4465
2021-05-13,77.6758,90.6819,144.8111,192.7738,119.812,295.2563,312.2379,310.1916
2021-05-14,76.8667,91.241,142.6546,192.6616,119.3898,297.2702,313.4617,313.4034
2021-05-17,76.4448,91.5819,143.3907,193.6833,120.6196,298.617,313.0456,320.2221
2021-05-18,78.1409,93.0679,146.7921,197.331,121.7723,298.6,313.186,322.5654
2021-05-19,78.8933,93.4214,148.8802,201.0851,123.0456,299.4393,317.4019,342.5311
2021-05-20,79.1016,93.7111,149.3207,203.0134,124.3102,301.0654,321.1518,339.5008
2021-05-21,80.0906,93.0695,149.3391,203.7603,122.2883,300.0931,314.8572,334.4487
2021-05-24,79.7262,94.9827,149.4505,205.5179,121.6632,301.5491,313.5926,327.6784
2021-05-25,78.4873,94.8016,149.0632,206.3931,123.2612,296.3004,305.2447,317.8099
2021-05-26,78.5432,95.6243,149.608,202.3553,122.2929,297.9969,307.3434,315.9581
2021-05-27,78.3339,95.3375,150.0054,202.1285,121.947,302.8018,310.2407,330.1521
2021-05-28,76.9156,95.2499,146.6673,198.39,119.8086,304.4189,318.3013,323.4894
2021-05-31,76.8198,94.9471,144.6307,199.0067,120.0969,302.3247,320.1449,321.3663
2021-06-01,77.0106,95.515,147.2545,198.6249,122.33,299.7303,322.1474,319.1807
2021-06-02,77.4027,95.9531,145.6465,199.0302,123.2411,301.598,320.8106,315.5706
2021-06-03,76.4561,95.0765,143.3602,198.1809,121.4053,302.0336,317.8596,307.1756
2021-06-04,77.8012,97.2188,148.8304,201.6295,124.0773,301.113,317.3908,310.7432
2021-06-07,78.1981,97.0299,150.6589,204.672,124.9167,300.6565,317.7646,302.0988
2021-06-08,77.6088,96.46,152.2607,200.9255,125.4272,300.2605,311.7413,300.4155
2021-06-09,77.2682,97.3854,150.9703,198.5074,123.4503,298.1978,310.4469,290.1134
2021-06-10,76.5914,95.3549,150.4521,201.1325,124.5102,304.0281,310.9833,288.1896
2021-06-11,76.391,95.0232,149.0243,201.3701,123.7651,303.3424,315.3225,286.3041
2021-06-14,76.5971,94.4683,148.9459,201.1474,119.3204,301.6515,315.341,285.6337
2021-06-15,77.2488,95.7548,154.2829,203.0268,123.0973,297.1527,313.8995,285.2559
2021-06-16,76.8864,95.1229,152.7808,202.0464,122.5052,297.7201,315.3715,288.8081
2021-06-17,77.4464,94.8789,153.7002,199.6089,122.4371,300.5034,314.485,292.5508
2021-06-18,76.9638,94.1893,151.4218,197.7534,121.1057,302.3443,314.7649,294.9416
2021-06-21,76.5845,94.5206,153.3195,197.9118,122.0069,301.449,311.0078,291.1509
2021-06-22,76.1113,94.2668,152.168,196.5889,120.5892,301.2569,310.6265,290.8459
2021-06-23,76.657,96.5814,155.4862,197.1524,120.8636,303.2925,310.188,293.3342
2021-06-24,76.6016,96.9344,151.8429,200.3938,119.4548,310.1775,308.8125,294.089
2021-06-25,76.3278,95.8897,150.5164,198.0928,117.6672,312.5964,311.9683,298.3121
2021-06-28,74.9412,94.0334,147.4886,196.8871,115.8001,317.1747,311.6832,296.2234
2021-06-29,74.4187,92.943,147.997,196.7199,116.6061,321.1582,311.8493,302.1999
2021-06-30,73.4867,93.4715,146.0749,195.8063,115.6398,327.5299,312.0414,302.0451
2021-07-01,74.0188,92.9703,145.7612,195.3377,116.3394,326.824,308.7642,301.1898
2021-07-02,73.7098,92.9992,144.7587,197.0015,116.9216,321.1367,316.428,302.5676
2021-07-05,74.9508,95.4397,147.0044,201.1071,119.2749,324.3287,317.9916,305.5256
2021-07-06,73.261,93.5871,145.7349,196.5446,116.0097,323.92,313.3387,297.9872
2021-07-07,73.6413,92.9422,144.4726,196.885,118.9732,322.1104,312.686,301.5028
2021-07-08,72.9061,91.3402,142.4168,194.9884,119.0619,320.342,308.7261,299.76
2021-07-09,72.2717,90.3493,142.1861,193.9035,120.8584,322.4563,306.3553,295.9181
2021-07-12,72.2701,89.9111,145.021,195.0186,122.6433,318.377,308.6685,298.8525
2021-07-13,71.3844,88.9926,141.5713,192.6993,119.4291,316.9727,303.8693,294.825
2021-07-14,71.0647,89.1246,141.5368,193.8224,116.3795,316.8404,303.2563,293.0795
2021-07-15,71.8385,90.3359,144.8655,197.1877,116.7751,313.7425,308.3607,302.5142
2021-07-16,72.1884,90.157,141.0702,196.8229,117.2863,315.2238,306.8446,302.1696
2021-07-19,72.5465,91.2041,139.8635,194.1666,117.6287,312.0927,309.6088,306.8486
2021-07-20,73.5251,91.9065,140.9123,197.0514,118.2859,312.2897,306.4962,305.6751
2021-07-21,73.5968,92.4786,139.599,197.6263,114.6799,314.3949,305.7281,307.5508
2021-07-22,73.194,90.9521,136.3033,194.9842,113.8132,313.8326,300.2824,298.4937
2021-07-23,71.6729,89.906,134.3854,192.1746,110.0552,318.2262,299.5089,297.3042
2021-07-26,72.4467,90.4805,135.7532,194.2194,109.8525,319.1422,297.8862,295.3609
2021-07-27,72.7989,90.2362,135.7136,195.6585,110.708,320.1794,302.0222,292.2676
2021-07-28,72.7076,88.8774,133.3517,195.0837,108.3968,316.6109,296.9309,283.31
2021-07-29,72.2811,88.0054,133.6959,195.8555,107.3924,318.3419,300.6088,286.5081
2021-07-30,72.565,86.2345,133.7665,196.807,107.3217,316.5225,304.843,289.8566
2021-08-02,72.0419,85.1143,132.6083,195.5074,107.9252,319.593,305.3718,289.2702
2021-08-03,72.1393,86.2268,134.207,197.0182,107.9282,317.3305,304.4144,285.8789
2021-08-04,71.3397,84.4819,131.3078,194.2725,108.6184,314.4638,309.0525,281.8449
2021-08-05,72.2992,84.1083,132.9006,197.5389,108.0248,315.6191,317.0328,281.9887
2021-08-06,71.6791,82.2322,132.6397,193.0777,104.904,318.759,316.4345,281.4104
2021-08-09,71.2414,81.4666,133.6449,193.6514,102.5655,319.8846,318.1772,286.043
2021-08-10,72.7179,82.745,138.3432,196.2648,102.1789,318.9014,316.0346,285.9999
2021-08-11,73.4335,83.5051,140.4186,199.4127,103.6524,317.8819,313.4479,283.8214
2021-08-12,73.2408,84.33,140.6488,198.4047,102.625,320.307,315.669,291.5353
2021-08-13,72.4086,84.5867,138.6762,197.2489,100.0777,318.8346,315.5741,291.0902
2021-08-16,72.3201,85.7179,135.3012,196.7901,100.2166,317.1765,312.1028,291.1176
2021-08-17,72.3046,84.4681,133.4206,197.6139,101.3345,320.1935,314.0139,293.0983
2021-08-18,71.7024,83.7375,133.2279,196.1263,102.7915,324.7717,316.4695,296.3246
2021-08-19,72.0139,84.1674,132.9775,197.0628,103.8605,327.2164,315.2694,296.2643
2021-08-20,71.8242,83.8354,135.0968,194.2484,102.7821,326.8617,313.9141,296.4036
2021-08-23,72.3926,84.3438,136.7956,192.8857,102.8948,322.5402,314.2986,297.9986
2021-08-24,70.9396,83.3347,133.7744,188.5071,102.1915,327.4306,317.9423,301.512
2021-08-25,70.6419,84.18,134.4058,189.3193,101.3471,323.1428,320.5344,297.6451
2021-08-26,70.9001,85.739,135.0465,191.3018,102.4718,324.2879,323.9674,304.6321
2021-08-27,69.7505,85.5575,134.2348,190.1034,99.6747,328.4883,319.6012,300.9304
2021-08-30,69.4168,85.0149,135.1694,192.1375,98.8254,330.6893,319.0603,302.2273
2021-08-31,69.6874,84.375,135.8789,190.2899,98.3251,330.3354,317.2616,299.6275
2021-09-01,69.8305,84.292,135.3533,191.3576,100.1869,330.6291,312.6324,288.7444
2021-09-02,69.3359,82.8933,136.4381,191.1374,101.3971,331.4698,314.4073,294.248
2021-09-03,69.3302,85.0404,135.641,192.9656,103.5427,338.9088,316.7041,299.2885
2021-09-06,68.9407,86.0956,138.398,195.7851,104.1522,336.1198,316.7906,297.5884
2021-09-07,67.9487,84.8111,136.4482,196.8544,102.5542,333.7063,313.4061,283.3321
2021-09-08,68.0868,86.4332,137.4556,197.1257,101.3665,331.8993,313.1251,288.3339
2021-09-09,67.5417,85.216,133.3381,197.4142,99.7657,338.6721,312.1741,282.8266
2021-09-10,66.4696,83.6381,132.2211,197.3614,98.4115,333.8888,308.4966,285.4906
2021-09-13,66.6941,84.785,134.8071,198.5761,99.5157,333.4347,309.2535,292.1386
2021-09-14,66.7486,83.2286,133.4062,198.2008,100.2381,339.9492,313.4263,292.5528
2021-09-15,67.8775,83.7661,135.7136,198.931,101.9311,342.1756,316.585,294.6304
2021-09-16,66.7175,83.4132,134.7425,192.1523,102.5749,343.5751,313.436,289.5078
2021-09-17,66.0861,83.2484,135.519,193.7098,102.1315,347.3366,312.0335,290.2522
2021-09-20,65.3815,83.3746,134.8853,191.6109,100.2508,348.5954,309.1463,283.8928
2021-09-21,65.0714,83.2969,132.6568,190.2258,99.5208,349.0245,305.829,276.486
2021-09-22,65.0817,84.4428,134.1464,191.1883,99.5099,351.3954,306.1758,274.1994
2021-09-23,66.1296,84.3691,137.5369,191.1104,101.0676,350.8037,311.3036,273.673
2021-09-24,67.0926,86.0452,140.8145,193.8355,102.1379,355.3569,317.6802,275.8813
2021-09-27,68.2681,86.6937,143.9716,196.9491,104.1042,353.914,316.4682,269.6348
2021-09-28,68.3912,87.1561,146.1171,194.4145,104.0205,354.7567,317.2443,268.985
2021-09-29,68.4268,86.2122,148.1222,194.5646,102.9815,349.6106,316.2647,265.8335
2021-09-30,68.0749,85.1942,147.8969,193.181,103.283,348.1844,315.709,265.3332
2021-10-01,67.3609,83.7008,147.269,193.3415,100.7226,345.795,309.4747,255.5721
2021-10-04,66.5125,82.757,147.59,190.4409,100.5177,346.5885,309.1728,252.7164
2021-10-05,65.7776,82.0732,147.3649,187.9085,99.5279,347.2937,314.4745,254.1206
2021-10-06,66.1048,80.8868,142.3881,187.688,99.6784,351.8362,315.4132,255.2864
2021-10-07,66.3252,81.7312,142.8896,186.534,97.8791,353.5772,311.9189,250.1409
2021-10-08,65.8763,81.2202,141.0094,183.5131,94.9205,349.726,307.9768,245.5248
2021-10-11,65.9708,81.6324,141.5296,183.7116,96.4234,345.5565,303.7952,244.8666
2021-10-12,65.8629,80.8889,139.9535,182.345,95.1662,343.4657,302.6221,243.3279
2021-10-13,66.8339,84.0509,141.6499,185.8077,97.3465,341.8696,304.0982,240.0555
2021-10-14,65.9633,84.3024,138.2586,185.0515,96.3529,344.631,303.7854,242.6263
2021-10-15,65.7863,83.5635,140.3017,183.5288,97.3713,344.416,293.4702,242.4889
2021-10-18,65.8728,82.0089,139.1903,183.0592,96.707,345.1023,294.5598,244.1865
2021-10-19,67.5712,83.7345,138.0064,187.3292,98.4845,347.6638,293.8627,246.6966
2021-10-20,68.0515,84.9471,138.8347,186.1494,98.2076,343.4723,293.3063,254.6814
2021-10-21,67.9898,84.4857,140.7171,184.3026,99.0774,340.8003,291.0278,255.1232
2021-10-22,66.653,84.0341,138.4736,184.2092,96.9022,338.9378,292.7195,253.9565
2021-10-25,66.8436,83.623,140.7843,186.8742,96.3327,337.3417,291.3204,251.1977
2021-10-26,66.3404,83.7452,140.873,182.3865,93.9394,341.1891,294.1158,252.3229
2021-10-27,67.4209,85.3431,140.8735,185.3227,94.8216,339.4334,295.1941,245.1062
2021-10-28,68.2016,85.195,141.791,188.535,96.4467,338.003,291.3463,238.3343
2021-10-29,68.1676,84.8224,141.262,187.4416,96.8712,340.924,290.7805,240.6401
2021-11-01,67.0945,82.4916,135.7545,186.703,94.4379,342.0845,291.222,243.9589
2021-11-02,66.3449,81.9239,132.3712,185.295,93.8521,342.975,291.0835,240.2403
2021-11-03,66.9248,82.3181,132.1553,186.6371,94.5067,343.4475,286.1737,239.6586
2021-11-04,67.4477,82.4761,133.0117,187.4415,95.7868,340.0126,293.1947,243.7216
2021-11-05,68.279,82.4013,135.0349,190.4512,96.8999,337.1836,294.598,243.3643
2021-11-08,67.6017,81.6076,134.4668,189.7094,94.4757,339.0267,293.5612,244.0954
2021-11-09,67.8607,82.1445,135.7753,192.9288,94.9485,341.1177,289.1666,245.7077
2021-11-10,68.8619,83.1545,138.5429,196.9336,94.0196,342.3836,290.6986,254.8173
2021-11-11,67.3941,82.2231,135.9446,194.7071,93.3258,346.1605,287.995,257.1353
2021-11-12,66.9752,81.8112,136.8851,199.5698,92.0568,346.8939,287.0297,262.2074
2021-11-15,66.9625,82.1201,136.9954,201.9244,93.4568,346.5737,280.0785,258.4628
2021-11-16,66.3264,83.8971,136.0973,202.7124,90.7234,345.672,280.4119,261.1708
2021-11-17,65.1281,83.1491,136.3046,198.5244,91.1773,349.9815,280.1843,258.2316
2021-11-18,64.8143,82.6459,132.4504,195.7564,89.2337,350.4538,280.4289,257.6535
2021-11-19,65.2268,81.9803,129.4682,193.552,88.073,353.4672,283.6863,267.9317
2021-11-22,65.2062,79.7584,129.8527,191.9899,88.3459,355.7951,284.4284,271.5754
2021-11-23,65.2215,79.9645,128.6266,193.1349,88.4686,355.8793,287.301,269.9172
2021-11-24,65.1543,80.2882,126.1241,193.3447,87.8455,357.7769,285.4697,267.1323
2021-11-25,65.0141,80.0871,124.7552,192.3521,88.6922,349.678,281.3528,262.6467
2021-11-26,65.323,79.4532,124.1134,192.7579,88.1778,348.3135,276.5947,268.1624
2021-11-29,65.4363,78.3866,124.957,191.9247,87.5176,352.1327,275.0143,264.3179
2021-11-30,65.6872,78.4068,126.1252,192.5637,86.8659,354.129,270.928,267.1262
2021-12-01,65.6486,78.3997,128.5154,191.174,86.2651,353.6319,271.9003,264.8233
2021-12-02,64.0328,77.4245,123.8991,189.3837,83.09,361.5989,273.3875,265.7034
2021-12-03,63.6344,77.8401,122.6998,190.567,83.4713,360.813,276.2953,263.0444
2021-12-06,63.4929,78.4847,120.7827,189.2703,83.3661,356.9811,279.9815,260.3248
2021-12-07,62.708,78.8928,122.6967,191.9549,84.5909,356.7982,278.4466,263.7695
2021-12-08,63.9542,80.3348,124.6151,192.9754,84.0705,350.3532,278.0561,262.7758
2021-12-09,63.157,77.308,122.2465,188.8735,82.0916,351.7226,281.7805,267.4072
2021-12-10,61.9687,75.0749,120.1867,187.699,81.9771,354.5693,282.6639,267.5885
2021-12-13,61.74,75.1012,120.5408,188.2446,82.5067,352.4422,284.0781,270.469
2021-12-14,62.1829,75.9166,119.171,189.034,83.147,353.0525,287.3685,274.43
2021-12-15,61.9207,77.429,120.1772,187.6704,83.8324,349.2477,290.4696,282.1532
2021-12-16,61.3676,77.0656,119.4618,188.3896,84.0079,350.666,291.4679,280.9929
2021-12-17,61.4725,77.2509,118.8047,192.6656,86.3694,344.4476,294.721,281.2584
2021-12-20,62.099,76.7436,120.9068,192.3373,87.3585,345.0946,296.1742,281.5236
2021-12-21,62.5854,77.7349,120.9817,193.5344,86.6509,343.4621,297.0999,280.8925
2021-12-22,62.9589,77.243,121.0646,192.1114,87.1964,346.5338,296.9034,285.8457
2021-12-23,62.2875,77.7156,118.3385,193.4794,85.1186,347.2475,300.0155,286.5973
2021-12-24,62.6628,77.7612,120.4615,196.4218,85.5444,351.9864,297.7228,293.3905
2021-12-27,63.652,80.1653,122.2775,198.4882,86.7871,349.3714,292.7134,293.6367
2021-12-28,63.7621,81.2864,121.9716,197.476,86.4132,343.6811,294.0092,291.2108
2021-12-29,62.6367,79.9049,121.3445,194.7027,85.2187,344.1505,290.5576,290.9494
2021-12-30,62.6834,80.5622,122.6294,196.6166,86.0903,347.3118,286.2775,282.1878
2021-12-31,62.7851,81.7482,124.4018,195.597,86.1303,349.8087,289.2554,278.1993
2022-01-03,63.3651,82.8369,127.9292,195.7661,88.3869,351.7067,292.4782,275.8404
2022-01-04,62.581,82.7409,125.9978,194.7911,86.8544,355.786,293.2176,278.9401
2022-01-05,62.3326,83.2142,126.7189,194.8343,85.7522,353.9381,285.9211,280.2411
2022-01-06,62.8491,84.177,125.18,196.0794,88.0642,356.5957,284.7675,277.4781
2022-01-07,63.5883,84.2955,125.2026,195.6497,86.6055,356.1461,287.1263,279.0718
2022-01-10,62.4444,82.7068,123.5236,195.5945,85.7224,352.4999,287.0912,273.7664
2022-01-11,62.1942,82.9918,126.1079,194.9385,88.0454,353.137,289.0546,280.5027
2022-01-12,62.1797,83.5509,126.6602,196.7476,88.4897,353.7453,288.9577,271.0786
2022-01-13,62.5029,82.2023,127.6445,197.2145,90.0145,358.0919,287.9039,270.7766
2022-01-14,62.5374,82.4945,125.5078,198.499,90.919,357.3312,285.1529,271.3821
2022-01-17,62.1702,82.2824,124.766,200.092,90.7415,355.6301,283.2328,271.245
2022-01-18,63.2748,82.592,125.661,201.7614,91.9484,351.9709,285.7398,277.5152
2022-01-19,63.1813,81.6345,127.9739,199.4647,88.9776,358.0292,286.5867,277.3792
2022-01-20,62.9167,80.9707,126.3683,196.1904,88.3386,357.4163,289.9225,281.8195
2022-01-21,62.686,82.4923,126.6186,193.2882,88.7285,359.9114,287.2431,282.5522
2022-01-24,63.2305,83.2962,127.9776,194.3345,89.761,358.4573,284.3034,280.0173
2022-01-25,62.3881,82.9728,123.8581,191.9498,91.1087,359.3728,280.7776,274.2118
2022-01-26,61.7246,81.9644,121.6408,188.7905,90.5442,359.9986,279.048,273.2904
2022-01-27,60.4867,78.9528,119.6153,184.7377,89.6255,366.7498,279.0519,268.5671
2022-01-28,60.8493,79.4302,119.8159,187.1781,91.0269,370.8733,276.8655,274.3425
2022-01-31,60.4013,78.1756,115.5167,186.9414,90.6681,371.2705,278.4328,276.2961
2022-02-01,60.5647,77.6473,114.3325,184.4349,90.1814,370.5826,275.1133,276.6625
2022-02-02,61.4513,77.4459,116.5477,184.9843,90.8609,374.7098,281.5393,285.8973
2022-02-03,61.3971,77.2562,116.6732,184.7666,89.9114,369.399,280.9199,283.2523
2022-02-04,61.4129,78.2906,118.6793,184.4015,90.7332,362.1822,279.3879,290.301
2022-02-07,61.6754,78.7648,117.1019,182.902,90.3625,357.6493,284.8044,291.8008
2022-02-08,62.2021,80.4595,119.6358,183.2806,91.5629,352.7945,285.1051,297.956
2022-02-09,63.432,82.0993,120.2018,185.5474,90.8639,354.3991,285.7068,294.9103
2022-02-10,63.1361,79.9971,121.3997,186.2204,90.3761,362.0166,284.2677,293.0701
2022-02-11,63.3481,79.0728,121.2653,184.9749,91.9758,356.5712,285.3651,288.6225
2022-02-14,64.0177,78.6639,119.8926,186.9619,92.4754,352.5863,285.4623,288.5942
2022-02-15,64.1772,79.4062,121.5272,187.4569,94.8577,353.092,283.0288,281.871
2022-02-16,63.428,77.9492,119.3326,184.3362,94.0453,357.3143,283.1705,279.6955
2022-02-17,63.9094,78.1356,119.715,184.8495,94.5815,354.8046,283.9054,276.5756
2022-02-18,63.5406,77.2192,116.5135,181.4485,93.7008,356.5274,283.4294,272.835
2022-02-21,64.6711,78.3941,120.3277,185.0749,94.6314,358.3491,286.9487,277.0791
2022-02-22,65.4332,78.3105,121.0649,188.8852,93.2661,361.1511,287.0051,286.1237
2022-02-23,65.4222,77.6929,123.5961,188.6412,94.4686,360.8387,284.971,284.5344
2022-02-24,65.4222,77.8518,123.3031,188.0421,97.2446,361.6926,284.3619,289.512
2022-02-25,64.8428,78.631,121.8761,189.4189,97.6492,360.9481,280.9207,289.595
2022-02-28,65.7965,79.0598,124.4746,192.0319,98.7643,360.8582,281.5616,289.0387
2022-03-01,65.439,78.2204,124.0112,190.1396,98.4898,364.7165,282.2748,294.7561
2022-03-02,65.9671,76.9272,124.2824,190.2874,100.1086,361.6147,281.8548,298.85
2022-03-03,66.5691,78.2817,123.7079,191.4255,100.848,355.7498,282.534,295.4748
2022-03-04,66.4043,77.3865,122.4226,189.4988,100.6728,355.5861,281.9748,285.5313
2022-03-07,66.0961,76.2033,122.3466,189.5029,98.453,357.8748,283.1721,290.1038
2022-03-08,65.1662,74.222,119.178,186.8487,96.8024,357.0427,280.0428,281.8136
2022-03-09,64.2179,72.5542,117.1793,184.4894,96.1995,357.8994,278.748,281.3883
2022-03-10,63.9348,70.6989,114.4851,181.9302,95.688,356.3033,276.9213,276.7056
2022-03-11,64.3879,71.0282,115.5078,180.9221,97.5734,359.6768,278.5967,277.3727
2022-03-14,65.8666,71.5979,119.7518,180.4707,97.3854,358.5593,282.562,290.1052
2022-03-15,67.2337,72.7906,121.2064,183.6923,96.8677,356.3413,283.6329,290.2733
2022-03-16,66.3382,71.6961,118.5052,180.8463,96.3848,355.2486,282.9168,292.7801
2022-03-17,66.906,73.6228,123.1006,185.0381,96.2493,352.6614,283.8415,298.1042
2022-03-18,67.6928,73.4887,124.3441,189.8799,98.4982,348.9512,288.0973,301.1616
2022-03-21,66.9754,73.2683,123.5281,188.5187,96.2284,349.6631,287.1984,304.5797
2022-03-22,67.0457,73.5925,123.3141,192.3815,96.2751,348.9142,287.3402,300.9695
2022-03-23,66.1337,71.4328,120.3666,190.9726,94.5234,353.9902,288.2017,299.1786
2022-03-24,66.1228,71.7463,120.8843,190.4287,95.3274,352.1321,288.6992,298.4233
2022-03-25,65.4599,71.5439,120.8546,185.2406,93.3652,354.8654,287.9385,295.5018
2022-03-28,65.4291,71.684,121.5736,186.299,91.1961,359.5748,284.4302,290.8771
2022-03-29,65.4949,71.6171,121.1658,184.3739,90.1745,358.8813,283.6013,283.3372
2022-03-30,65.0929,70.6501,123.3172,185.7519,91.1753,358.6136,284.9554,286.0502
2022-03-31,65.8749,70.8279,125.0038,186.9587,93.2565,357.8121,289.8888,288.6639
2022-04-01,65.2133,71.0443,124.3429,183.9168,92.0623,362.1095,284.6691,281.249
2022-04-04,64.3721,70.8664,124.4351,181.8177,92.0091,363.6883,288.6525,279.1443
2022-04-05,63.1106,69.6861,120.194,180.0222,90.8223,371.755,287.3635,276.0434
2022-04-06,63.2343,70.2433,123.2508,179.3256,92.2054,376.1662,291.2173,282.4108
2022-04-07,63.2204,68.6653,121.8661,178.1141,91.7136,379.3085,289.26,278.3368
2022-04-08,62.6245,68.2725,119.6718,174.3896,88.8599,377.6012,286.5601,281.348
2022-04-11,63.2668,69.1882,118.6719,175.1838,89.242,376.6082,284.3962,282.7604
2022-04-12,63.5861,68.6118,116.7046,173.1314,88.9814,375.7033,282.6067,277.94
2022-04-13,63.3184,69.4644,116.6596,173.1234,88.7687,382.1337,284.4728,278.5318
2022-04-14,62.8338,69.2326,118.9605,171.4362,86.7317,387.4791,284.1277,274.9106
2022-04-15,63.7124,68.7905,119.7475,172.5889,87.3355,376.2743,284.0021,273.4588
2022-04-18,64.2039,69.4536,120.958,176.228,88.6042,381.9373,285.4373,271.9744
2022-04-19,63.7937,68.8912,121.074,175.5507,88.3417,384.1907,284.7071,274.7708
2022-04-20,63.554,70.076,123.2829,175.8235,88.5736,385.9481,286.0668,276.6217
2022-04-21,62.2388,69.6497,124.9188,175.412,89.8863,383.1325,295.6214,279.0788
2022-04-22,62.2646,69.3528,127.0582,172.742,88.565,381.233,292.8149,272.7363
2022-04-25,62.5621,70.5341,127.1109,174.9518,90.1839,381.4008,292.292,275.0367
2022-04-26,61.9057,70.8492,127.2938,175.8029,90.9467,378.5066,293.3128,278.3583
2022-04-27,62.4733,70.612,128.7097,176.8706,90.8734,370.7711,293.2004,273.7878
2022-04-28,62.0813,70.0078,127.5802,170.8666,89.9381,371.6411,290.2525,258.5247
2022-04-29,62.7682,70.5932,126.6298,170.9267,90.1656,373.0878,289.4106,258.5655
2022-05-02,63.2386,70.8175,126.3333,169.932,90.8283,375.3126,293.2028,261.8998
2022-05-03,61.3925,68.6916,124.212,168.0138,87.9657,377.1715,296.1781,262.1496
2022-05-04,62.1881,69.5223,127.5654,170.9971,88.5217,376.3804,296.9684,255.9134
2022-05-05,60.995,67.0292,123.4703,167.9177,85.8317,377.7654,293.4792,253.1077
2022-05-06,60.5302,65.4123,123.1137,165.5373,84.966,378.9323,292.8297,252.8452
